year,race_number,driver,avg_lap_time,best_lap_time,lap_time_std,total_laps,delta_to_best,s1_avg,s2_avg,s3_avg,s1_fastest,s2_fastest,s3_fastest,quali_clean_laps
2018,14,HUL,88.79275,81.801,12.73628,4,6.99175,29.1455,30.0235,29.62375,27.271,27.416,27.114,4
2018,14,RIC,81.28,81.28,0.0,1,0.0,27.194,27.152,26.934,27.194,27.152,26.934,1
2018,14,PER,90.704666,81.888,15.150696,3,8.816666,30.017,30.963333,29.724333,27.215,27.479,27.096,3
2018,14,LEC,92.430666,81.889,15.503471,6,10.541666,31.504833,32.179666,28.746166,27.399,27.407,27.083,6
2018,14,HAR,91.2925,81.934,12.700525,8,9.3585,29.971375,31.48925,29.831875,27.344,27.478,27.112,8
2018,14,ERI,90.233833,82.048,12.396121,6,8.185833,30.897166,30.619833,28.716833,27.425,27.514,27.109,6
2018,14,VAN,82.404666,82.085,0.388453,3,0.319666,27.405333,27.762333,27.237,27.313,27.597,27.131,3
2018,15,HAM,98.2736,96.015,1.557489,5,2.2586,26.8612,37.6794,33.733,26.263,36.967,32.785,5
2018,15,VER,105.5214,96.334,18.571563,5,9.1874,28.3936,40.0,37.1278,26.415,36.857,32.91,5
2018,15,VET,105.089571,96.628,18.995328,7,8.461571,28.02,40.04,37.029571,26.207,37.315,33.045,7
2018,15,BOT,108.183222,96.702,16.542559,9,11.481222,27.478111,42.073555,38.631555,26.461,37.284,32.95,9
2018,15,RAI,105.796,96.794,14.076238,7,9.002,27.904428,40.615714,37.275857,26.296,37.344,33.139,7
2018,15,RIC,97.54075,96.996,0.481069,4,0.54475,26.697,37.58675,33.257,26.536,37.453,33.007,4
2018,15,PER,98.844166,97.985,0.59482,6,0.859166,27.049166,38.013166,33.781833,26.806,37.724,33.455,6
2018,15,GRO,98.8514,98.32,0.66154,5,0.5314,26.9142,38.045,33.8922,26.772,37.737,33.693,5
2018,15,OCO,100.718428,98.365,4.80142,7,2.353428,26.984285,38.156142,35.578,26.853,37.867,33.634,7
2018,15,HUL,98.916666,98.45,0.567633,6,0.466666,27.1275,38.0435,33.745666,26.994,37.882,33.501,6
2018,15,ALO,99.045666,98.641,0.417003,3,0.404666,27.042333,38.174,33.829333,26.84,38.065,33.736,3
2018,15,SAI,99.0595,98.716,0.281797,4,0.3435,27.139,38.08675,33.83375,27.03,37.835,33.704,4
2018,15,LEC,99.5556,98.747,0.729709,5,0.8086,27.1338,38.3402,34.0816,26.94,37.873,33.855,5
2018,15,ERI,99.8054,99.366,0.520533,5,0.4394,27.1104,38.3704,34.3246,26.969,38.141,34.148,5
2018,15,GAS,109.3196,99.614,21.283722,5,9.7056,29.645,42.0916,37.583,27.121,38.28,34.049,5
2018,15,MAG,99.7305,99.644,0.122329,2,0.0865,27.176,38.3855,34.169,27.136,38.369,34.059,2
2018,15,HAR,111.58425,99.809,22.37403,4,11.77525,29.3925,41.77275,40.419,27.324,38.4,34.085,4
2018,15,VAN,111.91625,99.864,23.451005,4,12.05225,29.62925,42.926,39.361,27.119,38.648,34.04,4
2018,15,SIR,101.796666,101.263,0.806139,3,0.533666,27.484,39.485666,34.827,27.455,39.154,34.531,3
2018,15,STR,116.125,101.334,20.917632,2,14.791,30.588,42.971,42.566,27.364,39.026,34.944,2
2018,16,BOT,103.051125,91.387,19.4876,8,11.664125,36.400375,35.818625,30.832125,33.321,31.292,26.774,8
2018,16,HAM,100.644142,91.532,19.879111,7,9.112142,36.811571,35.256285,28.576285,33.215,31.438,26.798000000000002,7
2018,16,VET,105.558777,91.943,19.752775,9,13.615777,38.256666,36.420333,30.881777,33.38,31.419,27.081,9
2018,16,RAI,103.968,92.237,20.254043,8,11.731,37.906375,36.00125,30.060375,33.222,31.54,27.182,8
2018,16,MAG,101.0704,93.181,16.562644,5,7.8894,36.8468,34.5254,29.6982,33.861,32.065,27.233,5
2018,16,OCO,93.875333,93.413,0.428282,6,0.462333,34.005666,32.472833,27.396833,33.804,32.181,27.285,6
2018,16,LEC,93.863333,93.419,0.430638,6,0.444333,33.8895,32.377,27.596833,33.716,32.268,27.339,6
2018,16,PER,93.917,93.563,0.299472,5,0.354,34.0518,32.4588,27.4064,33.84,32.282,27.327,5
2018,16,GRO,108.298285,93.517,24.61321,7,14.781285,39.110428,36.938,32.249857,33.966,32.288,27.197,7
2018,16,ERI,94.487833,93.995,0.511583,6,0.492833,34.152166,32.463,27.872666,33.867,32.324,27.524,6
2018,16,VER,93.181,93.048,0.18809,2,0.133,34.155,32.1165,26.9095,34.027,32.066,26.864,2
2018,16,RIC,93.247,93.247,0.0,1,0.0,34.156,32.007,27.084,34.156,32.007,27.084,1
2018,16,GAS,95.213333,94.383,1.39082,3,0.830333,34.444333,32.702666,28.066333,34.376,32.647,27.349,3
2018,16,SAI,94.707,94.626,0.114551,2,0.081,34.3205,32.7825,27.604,34.245,32.756,27.572,2
2018,16,HUL,94.855,94.655,0.282842,2,0.2,34.353,32.8095,27.6925,34.341,32.746,27.544,2
2018,16,HAR,104.583333,95.037,15.982825,3,9.546333,38.231333,35.510333,30.841666,34.688,32.778,27.571,3
2018,16,ALO,111.3305,95.504,22.38205,2,15.8265,39.3525,38.4035,33.5745,34.846,32.815,27.843,2
2018,16,SIR,118.364,95.612,32.176186,2,22.752,42.6545,40.028,35.6815,34.316,33.04,28.256,2
2018,16,VAN,96.0375,95.977,0.085559,2,0.0605,34.518,33.361,28.1585,34.426,33.349,28.139,2
2018,16,STR,112.753666,96.437,18.308142,3,16.316666,38.537,36.537666,37.679,34.398,33.036,29.003,3
2018,17,HAM,88.159666,87.76,0.486935,3,0.399666,31.139333,39.759333,17.261,30.913,39.588,17.253,3
2018,17,BOT,88.447666,87.987,0.736424,3,0.460666,31.096333,39.941666,17.409666,30.895,39.708,17.287,3
2018,17,VER,89.128666,88.849,0.321546,3,0.279666,31.454,40.148666,17.526,31.361,40.04,17.441,3
2018,17,RAI,98.97075,88.595,19.44905,4,10.37575,35.143,43.1915,20.63625,31.46,39.882,17.199,4
2018,17,GRO,97.896833,89.678,19.180481,6,8.218833,34.606666,44.530666,18.7595,31.418,40.552,17.501,6
2018,17,HAR,90.2385,89.848,0.430051,4,0.3905,31.9565,40.55275,17.72925,31.818,40.401,17.573,4
2018,17,GAS,90.2195,89.81,0.437051,4,0.4095,31.8955,40.61375,17.71025,31.703,40.442,17.625,4
2018,17,OCO,89.854333,89.538,0.296533,3,0.316333,31.815333,40.499,17.54,31.794,40.258,17.466,3
2018,17,VET,104.70025,88.279,29.768656,4,16.42125,34.78825,47.638,22.274,31.268,39.681,17.33,4
2018,17,PER,98.2324,89.567,14.150691,5,8.6654,34.5218,44.0252,19.6854,31.671,40.367,17.529,5
2018,17,LEC,90.048,89.706,0.462328,3,0.342,31.974666,40.483666,17.589666,31.803,40.215,17.578,3
2018,17,MAG,99.6434,90.219,20.429404,5,9.4244,35.1776,43.9902,20.4756,31.757,40.743,17.576999999999998,5
2018,17,SAI,90.437666,90.236,0.181257,3,0.201666,31.941,40.767,17.729666,31.88,40.67,17.686,3
2018,17,STR,90.735,90.317,0.428885,3,0.418,32.121333,40.813666,17.8,31.936,40.71,17.671,3
2018,17,RIC,89.806,89.806,0.0,1,0.0,31.963,40.195,17.648,31.963,40.195,17.648,1
2018,17,HUL,90.467,90.361,0.149906,2,0.106,32.279,40.5135,17.6745,32.106,40.443,17.671,2
2018,17,SIR,105.7325,90.372,29.189737,4,15.3605,37.79675,46.22525,21.7105,31.963,40.702,17.707,4
2018,17,ALO,90.869,90.573,0.418607,2,0.296,32.13,40.8675,17.8715,32.065,40.808,17.7,2
2018,17,VAN,91.600333,91.041,0.56457,3,0.559333,32.509333,41.170333,17.920666,32.204,40.914,17.83,3
2018,17,ERI,91.213,91.213,0.0,1,0.0,32.521,41.05,17.642,32.521,41.05,17.642,1
2018,18,HAM,106.5473,92.237,21.191713,10,14.3103,29.8019,41.8578,34.8876,24.729,36.845,30.663,10
2018,18,VET,103.5435,92.298,18.408114,8,11.2455,28.017125,40.918625,34.60775,24.556,36.886,30.856,8
2018,18,RAI,101.628142,92.307,14.122288,7,9.321142,27.471857,39.889,34.267285,24.611,36.869,30.826999999999998,7
2018,18,BOT,100.823,92.616,18.416478,7,8.207,26.744428,40.034285,34.044285,24.769,36.986,30.843,7
2018,18,RIC,101.044833,93.494,16.437666,6,7.550833,27.614333,40.563,32.8675,24.984,37.705,30.797,6
2018,18,OCO,94.785333,94.145,0.48042,6,0.640333,25.336,37.786666,31.662666,25.184,37.629,31.332,6
2018,18,HUL,94.750166,94.215,0.356548,6,0.535166,25.398833,37.914666,31.436666,25.274,37.695,31.246,6
2018,18,GRO,94.5518,94.25,0.256787,5,0.3018,25.0502,37.9222,31.5794,24.959,37.855,31.387,5
2018,18,LEC,102.011142,94.255,18.715549,7,7.756142,26.997428,41.156,33.857714,25.028,37.73,31.371,7
2018,18,PER,94.8788,94.525,0.411104,5,0.3538,25.4192,37.886,31.5736,25.348,37.718,31.45,5
2018,18,SAI,94.82525,94.566,0.254442,4,0.25925,25.462,37.86975,31.4935,25.343,37.742,31.439,4
2018,18,MAG,94.9595,94.732,0.306807,4,0.2275,25.249,37.954,31.7565,25.046,37.873,31.632,4
2018,18,GAS,95.499666,94.85,0.846526,3,0.649666,25.742333,38.053333,31.704,25.641,37.707,31.473,3
2018,18,HAR,95.950666,95.206,0.894592,3,0.744666,25.834666,38.258,31.858,25.705,37.96,31.502,3
2018,18,VER,114.726,94.766,28.227702,2,19.96,33.1035,46.0825,35.54,25.444,37.833,31.489,2
2018,18,ALO,95.5565,95.294,0.371231,2,0.2625,25.3445,38.363,31.849,25.303,38.284,31.707,2
2018,18,SIR,95.831,95.362,0.663266,2,0.469,25.5425,38.3205,31.968,25.459,38.131,31.772,2
2018,18,STR,106.50725,95.48,15.100753,4,11.02725,27.87025,41.42975,37.20725,25.417,38.162,31.901,4
2018,18,ERI,108.40075,95.536,24.564328,4,12.86475,28.8435,43.5685,35.98875,25.404,38.34,31.792,4
2018,18,VAN,96.0895,95.735,0.501338,2,0.3545,25.576999999999998,38.3965,32.116,25.479,38.313,31.943,2
2018,19,RIC,80.203333,74.759,10.876272,6,5.444333,30.232833,29.919333,20.051166,27.131,28.353,19.275,6
2018,19,VER,81.018166,74.785,12.774337,6,6.233166,30.2,29.372166,21.446,26.929,28.539,19.315,6
2018,19,HAM,82.266888,74.894,12.475734,9,7.372888,29.391444,30.664888,22.210555,26.867,28.612,19.341,9
2018,19,VET,81.423833,74.97,12.841242,6,6.453833,28.239666,32.089,21.095166,26.687,28.756,19.527,6
2018,19,BOT,79.7105,75.16,7.569609,10,4.5504999999999995,28.1924,30.5259,20.9922,26.995,28.528,19.52,10
2018,19,RAI,82.4406,75.33,9.672878,10,7.1106,29.0001,31.5339,21.9066,26.793,28.771,19.692,10
2018,19,HUL,76.381333,75.827,0.399243,6,0.554333,27.346666,29.280833,19.753833,27.233,28.997,19.536,6
2018,19,SAI,76.5705,76.084,0.442458,6,0.4865,27.439666,29.266833,19.864,27.287,29.094,19.647,6
2018,19,LEC,81.233375,76.189,12.788961,8,5.044375,28.561374999999998,31.5945,21.0775,27.008,29.103,19.83,8
2018,19,ERI,82.512125,76.513,15.847689,8,5.999125,28.736625,32.603375,21.172125,27.121,29.434,19.808,8
2018,19,OCO,86.3295,76.252,17.274615,8,10.0775,29.458625,34.462375,22.4085,27.189,29.392,19.669,8
2018,19,ALO,77.1735,76.857,0.357448,4,0.3165,27.643,29.43925,20.09125,27.611,29.274,19.936,4
2018,19,PER,88.507375,76.242,22.23487,8,12.265375,28.715,35.272,24.520375,27.141,29.459,19.642,8
2018,19,HAR,77.02875,76.682,0.258512,4,0.34675,27.53475,29.66375,19.83025,27.42,29.571,19.688,4
2018,19,GAS,77.267,76.828,0.544289,3,0.439,27.492,29.904,19.871,27.383,29.725,19.72,3
2018,19,GRO,77.299333,76.911,0.40491,3,0.388333,27.338,29.815333,20.146,27.225,29.609,20.073,3
2018,19,VAN,77.1885,76.966,0.314662,2,0.2225,27.5265,29.5965,20.0655,27.438,29.528,20.0,2
2018,19,MAG,77.695,77.599,0.161108,3,0.096,27.251,30.084666,20.359333,27.212,29.857,20.286,3
2018,19,STR,77.689,77.689,0.0,1,0.0,27.401,30.082,20.206,27.401,30.082,20.206,1
2018,19,SIR,77.913,77.886,0.038183,2,0.027,27.3535,30.1875,20.372,27.299,30.061,20.273,2
2018,20,HAM,78.787714,67.281,19.877987,7,11.506714,21.533714,39.879714,17.374285,17.454,34.122,15.600999999999999,7
2018,20,VET,72.766833,67.374,11.886735,6,5.3928329999999995,18.586833,38.1445,16.0355,17.327,34.287,15.600999999999999,6
2018,20,BOT,75.101142,67.441,13.000568,7,7.6601420000000005,18.771857,39.435,16.894285,17.445,34.241,15.625,7
2018,20,RAI,75.0065,67.456,12.502673,8,7.5504999999999995,19.522875,38.7775,16.706125,17.38,34.29,15.671,8
2018,20,VER,73.422833,67.778,13.287316,6,5.644833,18.869333,38.484333,16.069166,17.639,34.228,15.911,6
2018,20,RIC,74.948,67.78,16.776983,6,7.168,19.577166,39.197666,16.173166,17.654,34.232,15.894,6
2018,20,ERI,79.684,68.296,21.737372,9,11.388,21.281111,41.671111,16.731777,17.668,34.693,15.799,9
2018,20,LEC,77.524222,68.335,17.711625,9,9.189222000000001,19.974666,41.374666,16.174888,17.634,34.783,15.681000000000001,9
2018,20,GRO,68.664,68.239,0.385871,5,0.425,17.8012,34.8838,15.979,17.683,34.603,15.941,5
2018,20,GAS,76.517727,68.616,12.691322,11,7.901727,19.951726999999998,39.843727,16.722272,17.725,34.869,15.979,11
2018,20,MAG,68.77025,68.474,0.274348,4,0.29625,17.73125,34.97225,16.06675,17.613,34.707,15.965,4
2018,20,PER,69.148,68.741,0.353277,4,0.407,17.838,35.29525,16.01475,17.747,35.014,15.969,4
2018,20,OCO,75.234142,68.77,16.15743,7,6.464142,19.906142,38.816285,16.511714,17.595,34.981,15.945,7
2018,20,HUL,74.065666,68.834,12.429275,6,5.231666,19.140333,38.461333,16.464,17.802,34.874,15.949,6
2018,20,SIR,69.964,69.259,0.613945,3,0.705,18.100333,35.735666,16.128,17.935,35.197,16.113,3
2018,20,SAI,69.333,69.269,0.055506,3,0.064,17.992333,35.113666,16.227,17.968,35.065,16.192,3
2018,20,HAR,78.4195,69.28,13.796278000000001,6,9.1395,20.007,41.537166,16.875333,18.027,35.17,16.083,6
2018,20,ALO,69.468,69.402,0.074639,3,0.066,17.996,35.306666,16.165333,17.961,35.255,16.13,3
2018,20,STR,69.828,69.441,0.565514,3,0.387,17.913,35.762666,16.152333,17.882,35.354,16.084,3
2018,20,VAN,69.718666,69.601,0.108932,3,0.117666,18.047333,35.436,16.235333,17.951999999999998,35.266,16.23,3
2018,21,HAM,106.946875,94.794,19.799359,8,12.152875,18.896625,44.270125,43.780125,16.893,40.545,37.356,8
2018,21,BOT,101.125571,94.956,12.575874,7,6.169571,17.856714,43.026142,40.242714,16.995,40.521,37.44,7
2018,21,VET,105.939875,95.125,18.079294,8,10.814875,18.721125,45.561375,41.657375,16.681,40.581,37.858,8
2018,21,RAI,107.73475,95.365,20.342626,8,12.36975,18.630375,45.09875,44.005625,16.819,40.672,37.862,8
2018,21,RIC,105.0595,95.401,19.739826,6,9.6585,18.339833,44.136,42.583666,17.127,40.853,37.263,6
2018,21,VER,96.54475,95.589,0.815612,4,0.95575,17.27025,41.16825,38.10625,17.094,40.861,37.634,4
2018,21,GRO,96.7672,96.192,0.575525,5,0.5752,17.0108,41.187,38.5694,16.929,40.917,38.174,5
2018,21,LEC,102.948,96.237,16.135681,8,6.711,18.538875,43.666625,40.7425,16.891,40.755,38.536,8
2018,21,OCO,97.188333,96.54,0.602201,6,0.648333,17.168166,41.098333,38.921833,17.067,40.879,38.594,6
2018,21,HUL,96.9302,96.542,0.450711,5,0.3882,17.2748,41.2772,38.3782,17.179,41.091,38.142,5
2018,21,SAI,97.296,96.982,0.407876,3,0.314,17.290666,41.374666,38.630666,17.213,41.303,38.389,3
2018,21,ERI,98.1186,97.132,0.974271,5,0.9866,17.17,41.5622,39.3864,17.052,41.208,38.869,5
2018,21,MAG,97.9625,97.309,0.56454,4,0.6535,17.135,41.5205,39.307,17.087,41.298,38.924,4
2018,21,PER,97.88875,97.255,0.581934,4,0.63375,17.21275,41.53025,39.14575,17.182,41.18,38.88,4
2018,21,ALO,98.5894,97.743,0.846815,5,0.8464,17.3612,41.835,39.3932,17.191,41.538,38.973,5
2018,21,HAR,98.278,97.994,0.382545,3,0.284,17.51,41.698333,39.069666,17.45,41.589,38.905,3
2018,21,GAS,115.6198,98.166,23.374842,5,17.4538,21.0198,48.068,46.532,17.459,41.419,39.01,5
2018,21,VAN,99.198333,98.577,0.615097,3,0.621333,17.511,41.986333,39.701,17.438,41.761,39.378,3
2018,21,SIR,99.163,98.635,0.746704,2,0.528,17.502,41.9245,39.7365,17.423,41.626,39.586,2
2018,21,STR,99.423,98.682,1.047932,2,0.741,17.593,42.061,39.769,17.385,41.865,39.432,2
2019,1,HAM,89.01425,80.486,15.170584999999999,8,8.52825,29.25625,24.570875,35.187125,26.613,21.962,31.911,8
2019,1,BOT,90.456444,80.598,17.80612,9,9.858444,29.316555,24.520777,36.619111,26.653,21.877,31.962,9
2019,1,VET,87.873166,81.19,13.872139,6,6.683166,29.502666,24.0795,34.291,26.936,22.172,32.034,6
2019,1,VER,88.800428,81.32,17.816271,7,7.480428,29.594285,24.835,34.371142,26.815,22.252,32.239,7
2019,1,LEC,86.209571,81.442,10.442372,7,4.767571,28.735285,23.356714,34.117571,26.949,22.177,32.236,7
2019,1,GRO,82.3088,81.826,0.572537,5,0.4828,27.329,22.3204,32.6594,27.1,22.238,32.406,5
2019,1,MAG,82.648333,82.099,0.554729,6,0.549333,27.418333,22.472666,32.757333,27.174,22.322,32.403,6
2019,1,NOR,83.132428,82.304,0.792968,7,0.828428,27.701428,22.549285,32.881714,27.246,22.332,32.606,7
2019,1,RAI,87.029142,82.314,11.079505,7,4.715142,28.776142,23.519285,34.733714,27.195,22.409,32.574,7
2019,1,PER,82.7628,82.532,0.172695,5,0.2308,27.4108,22.5378,32.8142,27.307,22.485,32.693,5
2019,1,HUL,82.694,82.54,0.247927,3,0.154,27.494666,22.362666,32.836666,27.366,22.327,32.681,3
2019,1,RIC,82.8055,82.57,0.273564,4,0.2355,27.5435,22.53875,32.72325,27.448,22.449,32.597,4
2019,1,ALB,88.7315,82.636,13.083417,6,6.0955,29.2405,24.055666,35.435333,27.41,22.333,32.858,6
2019,1,GIO,88.6505,82.431,11.874562,6,6.2195,29.474333,23.442833,35.733333,27.45,22.273,32.705,6
2019,1,KVY,89.0928,82.511,13.879649,5,6.5818,29.3848,24.4738,35.2342,27.396,22.406,32.697,5
2019,1,STR,83.354,83.017,0.476589,2,0.337,27.7045,22.57,33.0795,27.495,22.525,32.907,2
2019,1,GAS,101.52475,83.02,21.245901,4,18.50475,33.4665,28.6045,39.45375,27.667,22.547,32.806,4
2019,1,SAI,83.3205,83.084,0.334461,2,0.2365,27.632,22.563,33.1255,27.564,22.559,32.961,2
2019,1,RUS,85.027,84.36,0.684633,3,0.667,28.241333,23.037666,33.748,27.998,22.872,33.49,3
2019,1,KUB,86.3975,86.067,0.467397,2,0.3305,28.9075,23.3915,34.0985,28.88,23.279,33.908,2
2019,2,LEC,97.716666,87.866,14.975665,6,9.850666,31.234166,42.344166,24.138333,27.762,38.066,22.036,6
2019,2,VET,99.643833,88.16,17.636198,6,11.483833,31.918833,42.425666,25.299333,27.825,38.12,22.146,6
2019,2,HAM,102.19875,88.19,18.686124,8,14.00875,32.12225,45.720125,24.356375,27.946,38.137,22.104,8
2019,2,BOT,98.246333,88.256,14.755014,6,9.990333,31.367666,43.210833,23.667833,28.029,38.065,22.098,6
2019,2,VER,89.14575,88.752,0.338675,4,0.39375,28.26875,38.46225,22.41475,28.138,38.331,22.283,4
2019,2,MAG,89.3168,88.757,0.409363,5,0.5598,28.2862,38.6212,22.4094,28.152,38.399,22.152,5
2019,2,SAI,89.2164,88.813,0.282777,5,0.4034,28.1734,38.6092,22.4338,28.037,38.412,22.364,5
2019,2,GRO,89.3832,89.015,0.264163,5,0.3682,28.3886,38.706,22.2886,28.298,38.513,22.204,5
2019,2,RAI,89.663666,89.022,0.411982,6,0.641666,28.292833,38.901833,22.469,28.108,38.513,22.352,6
2019,2,NOR,89.5605,89.043,0.499153,6,0.5175,28.341666,38.608666,22.610166,28.211,38.414,22.418,6
2019,2,RIC,89.75375,89.488,0.255493,4,0.26575,28.449,38.91325,22.3915,28.285,38.857,22.339,4
2019,2,ALB,90.1562,89.513,0.688189,5,0.6432,28.4956,39.0728,22.5878,28.148,38.707,22.479,5
2019,2,GAS,89.8145,89.526,0.337139,4,0.2885,28.476,38.76875,22.56975,28.292,38.575,22.499,4
2019,2,PER,90.1885,89.756,0.42495,4,0.4325,28.5225,39.14975,22.51625,28.454,38.835,22.398,4
2019,2,KVY,90.078666,89.854,0.370244,3,0.224666,28.604333,38.938666,22.535666,28.531,38.808,22.465,3
2019,2,GIO,90.305,90.026,0.394565,2,0.279,28.6805,38.9955,22.629,28.576999999999998,38.835,22.614,2
2019,2,HUL,90.147,90.034,0.159806,2,0.113,28.456,39.019,22.672,28.386,38.953,22.649,2
2019,2,STR,90.343,90.217,0.17819,2,0.126,28.6865,39.004,22.6525,28.575,39.0,22.634,2
2019,2,RUS,92.076,91.759,0.448305,2,0.317,28.992,39.853,23.231,28.862,39.799,23.098,2
2019,2,KUB,91.837,91.799,0.05374,2,0.038,28.9125,39.713,23.2115,28.879,39.623,23.117,2
2019,3,BOT,97.9595,91.547,14.352875,6,6.4125,25.051166,28.8505,44.057833,23.988,27.051,40.383,6
2019,3,HAM,98.528333,91.57,15.731407,6,6.958333,25.286333,28.814666,44.427333,23.921,27.016,40.24,6
2019,3,VET,101.579285,91.848,14.239427,7,9.731285,25.713285,29.617285,46.248714,23.933,27.135,40.438,7
2019,3,LEC,99.341166,91.865,16.495548,6,7.476166,25.245833,29.9415,44.153833,24.01,27.133,40.499,6
2019,3,VER,93.35725,92.089,1.639761,4,1.26825,24.14375,27.33725,41.87625,24.041,27.176,40.636,4
2019,3,GAS,93.451,92.93,0.596863,4,0.521,24.44275,27.79125,41.217,24.326,27.624,40.854,4
2019,3,RIC,93.605666,92.958,0.505259,6,0.647666,24.502166,27.795666,41.307833,24.336,27.576999999999998,40.999,6
2019,3,HUL,93.2502,92.962,0.327434,5,0.2882,24.4214,27.6648,41.164,24.351,27.451,40.877,5
2019,3,MAG,93.67125,93.15,0.468509,4,0.52125,24.52075,27.67325,41.47725,24.296,27.463,41.188,4
2019,3,GRO,93.617,93.156,0.4105,3,0.461,24.325333,27.766333,41.525333,24.194,27.603,41.359,3
2019,3,KVY,93.57575,93.236,0.394418,4,0.33975,24.44975,27.713,41.413,24.299,27.552,41.119,4
2019,3,PER,93.78675,93.299,0.437349,4,0.48775,24.54275,27.8295,41.4145,24.466,27.527,41.251,4
2019,3,RAI,93.91025,93.419,0.436413,4,0.49125,24.519,27.868,41.52325,24.489,27.649,41.193,4
2019,3,SAI,93.75625,93.523,0.285034,4,0.23325,24.525,27.74625,41.485,24.452,27.584,41.181,4
2019,3,NOR,94.121,93.967,0.15857,4,0.154,24.6065,27.915,41.5995,24.497,27.828,41.522,4
2019,3,STR,94.399,94.292,0.15132,2,0.107,24.6095,28.0325,41.757,24.538,27.927,41.616,2
2019,3,RUS,95.845333,95.253,0.851389,3,0.592333,25.01,28.41,42.425333,24.848,28.203,42.026,3
2019,3,KUB,96.047333,95.281,1.192283,3,0.766333,24.997,28.502,42.548333,24.896,28.18,42.137,3
2019,4,BOT,106.7587,100.495,8.41554,10,6.2637,37.7145,43.6414,25.4028,35.359,40.4,24.736,10
2019,4,HAM,110.215727,100.554,12.835737,11,9.661726999999999,39.516181,44.710181,25.989363,35.384,40.253,24.698,11
2019,4,VET,109.492461,100.797,10.006795,13,8.695461,38.680384,45.244692,25.567384,35.326,40.473,24.764,13
2019,4,VER,106.997428,101.069,9.075363,7,5.928428,38.305857,43.181142,25.510428,35.482,40.462,24.985,7
2019,4,PER,104.604428,101.593,6.486149,7,3.011428,37.115714,42.302571,25.186142,35.688,40.928,24.836,7
2019,4,KVY,109.148615,101.681,9.199222,13,7.467615,38.18123,44.798153,26.16923,35.648,40.761,25.091,13
2019,4,NOR,108.74909,101.886,10.658986,11,6.86309,37.866545,45.075454,25.80709,35.76,40.981,25.071,11
2019,4,GIO,108.093888,102.14,10.07062,9,5.953888,38.027,44.538777,25.528111,36.182,41.296,24.614,9
2019,4,LEC,109.610285,101.426,9.647338,7,8.184285,39.123285,45.135428,25.351571,35.605,40.794,24.787,7
2019,4,SAI,111.813333,101.936,11.496072,9,9.877333,39.418666,46.503444,25.891222,35.872,41.041,24.888,9
2019,4,RIC,109.205333,102.477,9.231768,6,6.728333,38.259833,45.021833,25.923666,36.091,41.398,24.984,6
2019,4,ALB,110.5102,102.154,10.071509,10,8.3562,38.8926,45.7291,25.8885,35.812,41.275,25.001,10
2019,4,MAG,111.32425,102.382,11.919415,8,8.94225,38.880375,46.51625,25.927625,36.1,41.386,24.884,8
2019,4,STR,108.0295,102.63,9.285946,4,5.3995,38.686,43.9155,25.428,36.164,41.464,24.987,4
2019,4,GRO,108.900666,103.407,7.392666,6,5.493666,38.935833,44.338333,25.6265,36.391,41.58,24.982,6
2019,4,HUL,116.28175,103.427,15.787676,4,12.85475,39.3605,50.10475,26.8165,36.496,41.73,25.201,4
2019,4,RUS,112.1458,105.062,8.854556,5,7.0838,39.305,46.1148,26.726,36.883,42.444,25.564,5
2019,4,KUB,116.78775,105.455,12.312205,4,11.33275,40.94,48.9915,26.85625,37.112,42.361,25.982,4
2019,4,RAI,107.453,102.059,9.029597,9,5.394,37.947333,44.200444,25.305222,35.9,41.332,24.75,9
2019,4,GAS,114.234,101.335,21.243704,3,12.899000000000001,41.557666,46.833666,25.842666,35.565,40.866,24.904,3
2019,5,BOT,76.285166,75.406,0.675852,6,0.879166,21.734333,28.297166,26.253666,21.488,28.04,25.878,6
2019,5,HAM,87.503428,76.038,18.63069,7,11.465428,25.485428,33.158428,28.859571,21.56,28.136,26.112,7
2019,5,VET,89.307666,76.272,18.556427,9,13.035666,24.242888,33.027,32.037777,21.284,28.357,26.611,9
2019,5,VER,76.70075,76.357,0.393461,4,0.34375,21.79025,28.4545,26.456,21.685,28.274,26.322,4
2019,5,LEC,87.8331,76.588,17.168067,10,11.2451,24.5419,33.0001,30.2911,21.537,28.405,26.513,10
2019,5,GAS,81.993714,76.708,12.481913,7,5.2857140000000005,23.204142,30.806142,27.983428,21.833,28.429,26.358,7
2019,5,GRO,77.32725,76.911,0.501255,4,0.41625,21.749,28.5385,27.03975,21.675,28.448,26.765,4
2019,5,MAG,77.3418,76.922,0.284902,5,0.4198,21.872,28.562,26.9078,21.833,28.438,26.612,5
2019,5,KVY,81.426625,77.243,10.117409,8,4.183625,22.865875,30.498125,28.062625,21.802,28.701,26.701999999999998,8
2019,5,RIC,80.733857,77.299,6.987286,7,3.434857,21.974714,30.779142,27.98,21.713,28.761,26.749,7
2019,5,NOR,82.606,77.338,11.350256,6,5.268,22.6505,31.503666,28.451833,21.732,28.733,26.811,6
